"No.","Info","Time","Source","Destination","Protocol","Length"
"352313","Standard query response 0x4fb4 AAAA pub-ent-usea-15-t.trouter.teams.microsoft.com CNAME ic3-edf-trouter-service-trouter.pub-ent-usea-15.ic3-edf-trouter.eastus-prod.cosmic.office.net CNAME cosmic-eastus-ns-90627b211a93.trafficmanager.net SOA tm1.dns-tm.com","360.341374","8.8.8.8","10.10.10.124","DNS","329"
"352325","Standard query response 0xa1d0 A teams.events.data.microsoft.com CNAME teams-events-data.trafficmanager.net CNAME onedscolprdcus09.centralus.cloudapp.azure.com A 13.89.179.9","360.345149","9.9.9.9","10.10.10.124","DNS","213"
"352331","Standard query response 0x8ae1 AAAA teams.events.data.microsoft.com CNAME teams-events-data.trafficmanager.net CNAME onedscolprdwus10.westus.cloudapp.azure.com SOA ns1-02.azure-dns.com","360.346309","9.9.9.9","10.10.10.124","DNS","254"
"352340","Standard query response 0x02fd AAAA teams.microsoft.com CNAME teams.office.com CNAME tmc-g2.tm-4.office.com CNAME teams-office-com.s-0005.dual-s-msedge.net CNAME s-0005.dual-s-msedge.net AAAA 2603:1063:27:1::14 AAAA 2603:1063:27:2::14","360.351064","9.9.9.9","10.10.10.124","DNS","257"
"352345","Standard query response 0x480b A worldaz.relay.teams.microsoft.com CNAME worldaz.relay.teams.trafficmanager.net CNAME a-tr-teamsc-ussc-02.southcentralus.cloudapp.azure.com A 52.115.86.7","360.357419","8.8.8.8","10.10.10.124","DNS","225"
"352355","Standard query 0x0528 HTTPS statics.teams.cdn.office.net","360.373477","10.10.10.124","9.9.9.9","DNS","88"
"352356","Standard query 0x1bb6 A statics.teams.cdn.office.net","360.373477","10.10.10.124","9.9.9.9","DNS","88"
"352359","Standard query response 0x480b A worldaz.relay.teams.microsoft.com CNAME worldaz.relay.teams.trafficmanager.net CNAME a-tr-teamsc-usea-11.eastus.cloudapp.azure.com A 52.115.63.223","360.375601","9.9.9.9","10.10.10.124","DNS","217"
"352380","Standard query response 0x5ceb A noam.cc.skype.com CNAME cc-noam-skype.trafficmanager.net CNAME cc-usea-02-prod-aks.cc.skype.com CNAME callcontroller.usea-02.ic3-calling-callcontroller.eastus-prod.cosmic.office.net CNAME cosmic-eastus-ns-72300ffff79d.trafficmanager.net A 52.112.23.19","360.389141","9.9.9.9","10.10.10.124","DNS","307"
"352390","Standard query response 0x4fb4 AAAA pub-ent-usea-15-t.trouter.teams.microsoft.com CNAME ic3-edf-trouter-service-trouter.pub-ent-usea-15.ic3-edf-trouter.eastus-prod.cosmic.office.net CNAME cosmic-eastus-ns-90627b211a93.trafficmanager.net SOA tm1.dns-tm.com","360.414140","9.9.9.9","10.10.10.124","DNS","329"
"352395","Standard query response 0x1bb6 A statics.teams.cdn.office.net CNAME teams-staticscdn.trafficmanager.net CNAME statics.teams.cdn.office.net-c.edgesuite.net CNAME statics.teams.cdn.office.net-c.edgesuite.net.globalredir.akadns.net CNAME a1813.dscd.akamai.net A 23.218.232.190 A 23.218.232.164 A 23.218.232.136","360.417631","9.9.9.9","10.10.10.124","DNS","347"
"352397","Standard query response 0x0528 HTTPS statics.teams.cdn.office.net CNAME teams-staticscdn.trafficmanager.net CNAME statics.teams.cdn.office.net-c.edgesuite.net CNAME statics.teams.cdn.office.net-c.edgesuite.net.globalredir.akadns.net CNAME a1813.dscd.akamai.net SOA n0dscd.akamai.net","360.417631","9.9.9.9","10.10.10.124","DNS","363"
"352401","Standard query response 0x32da A api-noam.flightproxy.teams.microsoft.com CNAME flightproxy-noam-teams.trafficmanager.net CNAME ep-usea-02-prod-aks.flightproxy.teams.microsoft.com CNAME epx.usea-02.ic3-calling-enterpriseproxy.eastus-prod.cosmic.office.net CNAME cosmic-eastus-ns-784b4b170fdc.trafficmanager.net CNAME epx.d03-057.ic3-calling-enterpriseproxy.01-eastus-prod.cosmic.office.net A 52.112.127.220","360.424508","9.9.9.9","10.10.10.124","DNS","398"
"352415","Standard query response 0xfa75 AAAA noam.cc.skype.com CNAME cc-noam-skype.trafficmanager.net CNAME cc-usea-01-prod-aks.cc.skype.com CNAME callcontroller.usea-01.ic3-calling-callcontroller.eastus-prod.cosmic.office.net CNAME cosmic-eastus-ns-aa11a2241b68.trafficmanager.net SOA tm1.dns-tm.com","360.444717","9.9.9.9","10.10.10.124","DNS","349"
"352417","Standard query response 0x110d HTTPS api.flightproxy.teams.microsoft.com CNAME api.flightproxy.teams.trafficmanager.net CNAME ep-uswe-05-prod-aks.flightproxy.teams.microsoft.com CNAME epx.uswe-05.ic3-calling-enterpriseproxy.westus-prod.cosmic.office.net CNAME cosmic-westus-ns-1ce9e72883d9.trafficmanager.net CNAME epx.d03-083.ic3-calling-enterpriseproxy.01-westus-prod.cosmic.office.net SOA ns1-33.azure-dns.com","360.450825","9.9.9.9","10.10.10.124","DNS","449"
"352437","Standard query 0xa7a0 A config.teams.microsoft.com","360.481267","10.10.10.124","9.9.9.9","DNS","86"
"352438","Standard query 0x72b3 HTTPS config.teams.microsoft.com","360.481267","10.10.10.124","9.9.9.9","DNS","86"
"352456","Standard query response 0x72b3 HTTPS config.teams.microsoft.com CNAME config.teams.trafficmanager.net CNAME s-0005-teams.config.skype.com CNAME config-teams.s-0005.s-msedge.net CNAME s-0005.s-msedge.net SOA ns1.s-msedge.net","360.492947","9.9.9.9","10.10.10.124","DNS","275"
"352457","Standard query response 0xa7a0 A config.teams.microsoft.com CNAME config.teams.trafficmanager.net CNAME s-0005-teams.config.skype.com CNAME config-teams.s-0005.s-msedge.net CNAME s-0005.s-msedge.net A 52.113.194.132","360.492947","9.9.9.9","10.10.10.124","DNS","244"
"352458","Standard query response 0x0284 AAAA api-noam.flightproxy.teams.microsoft.com CNAME flightproxy-noam-teams.trafficmanager.net CNAME ep-usce-04-prod-aks.flightproxy.teams.microsoft.com CNAME epx.usce-04.ic3-calling-enterpriseproxy.centralus-prod.cosmic.office.net CNAME cosmic-centralus-ns-39eeb10d19f7.trafficmanager.net CNAME epx.d03-088.ic3-calling-enterpriseproxy.01-centralus-prod.cosmic.office.net AAAA 2603:1063:11::7c","360.492947","9.9.9.9","10.10.10.124","DNS","419"
"352843","Standard query 0xf3db A contile.services.mozilla.com","360.870411","10.10.10.129","9.9.9.9","DNS","88"
"352847","Standard query response 0xf3db A contile.services.mozilla.com A 34.117.237.239","360.883222","9.9.9.9","10.10.10.129","DNS","104"
"352848","Standard query 0xc41d AAAA contile.services.mozilla.com","360.884848","10.10.10.129","9.9.9.9","DNS","88"
"352854","Standard query response 0xc41d AAAA contile.services.mozilla.com SOA ns-679.awsdns-20.net","360.895852","9.9.9.9","10.10.10.129","DNS","169"
"353084","Standard query 0x5ff9 A play.google.com","361.798584","10.10.10.124","9.9.9.9","DNS","75"
"353085","Standard query 0x08a7 HTTPS play.google.com","361.798584","10.10.10.124","9.9.9.9","DNS","75"
"353086","Standard query response 0x5ff9 A play.google.com A 192.178.52.174","361.810488","9.9.9.9","10.10.10.124","DNS","91"
"353087","Standard query response 0x08a7 HTTPS play.google.com SOA ns1.google.com","361.810488","9.9.9.9","10.10.10.124","DNS","125"
"353557","Standard query 0xcf13 AAAA connectivitycheck.gstatic.com","362.050702","10.10.10.138","9.9.9.9","DNS","89"
"353561","Standard query 0x5abd A connectivitycheck.gstatic.com","362.052353","10.10.10.138","9.9.9.9","DNS","89"
"353562","Standard query 0x4c13 AAAA www.google.com","362.052353","10.10.10.138","9.9.9.9","DNS","74"
"353571","Standard query 0xbfc0 A www.google.com","362.056021","10.10.10.138","9.9.9.9","DNS","74"
"353607","Standard query response 0xcf13 AAAA connectivitycheck.gstatic.com AAAA 2607:f8b0:4012:820::2003","362.061766","9.9.9.9","10.10.10.138","DNS","117"
"353608","Standard query response 0x4c13 AAAA www.google.com AAAA 2607:f8b0:4012:821::2004","362.064689","9.9.9.9","10.10.10.138","DNS","102"
"353609","Standard query response 0x5abd A connectivitycheck.gstatic.com A 142.250.177.3","362.064689","9.9.9.9","10.10.10.138","DNS","105"
"353611","Standard query response 0xbfc0 A www.google.com A 142.250.177.4","362.067121","9.9.9.9","10.10.10.138","DNS","90"
"353932","Standard query 0x7186 A login.live.com","363.017814","10.10.10.129","9.9.9.9","DNS","74"
"353936","Standard query response 0x7186 A login.live.com CNAME login.msa.msidentity.com CNAME www.tm.lg.prod.aadmsa.trafficmanager.net CNAME prdv4a.aadg.msidentity.com CNAME www.tm.v4.a.prd.aadg.trafficmanager.net A 20.190.155.2 A 40.126.27.66 A 20.190.155.66 A 20.190.155.65 A 20.190.155.3 A 20.190.155.16 A 20.190.155.1 A 20.190.155.130","363.029698","9.9.9.9","10.10.10.129","DNS","352"
"354060","Standard query 0xa271 SOA CESAR-IBARRA.sisad.local","363.406498","10.10.10.124","9.9.9.9","DNS","84"
"354063","Standard query response 0xa271 No such name SOA CESAR-IBARRA.sisad.local SOA a.root-servers.net","363.418593","9.9.9.9","10.10.10.124","DNS","159"
"354190","Standard query 0x950a A wdcp.microsoft.com","363.791740","10.10.10.129","9.9.9.9","DNS","78"
"354191","Standard query 0x950a A wdcp.microsoft.com","363.819996","10.10.10.129","8.8.8.8","DNS","78"
"354198","Standard query response 0x950a A wdcp.microsoft.com CNAME wd-prod-cp.trafficmanager.net CNAME wd-prod-cp-us-east-4-fe.eastus.cloudapp.azure.com A 20.232.248.179","363.841266","9.9.9.9","10.10.10.129","DNS","197"
"354231","Standard query response 0x950a A wdcp.microsoft.com CNAME wd-prod-cp.trafficmanager.net CNAME wd-prod-cp-us-east-2-fe.eastus.cloudapp.azure.com A 4.236.248.221","363.857424","8.8.8.8","10.10.10.129","DNS","197"
"354686","Standard query 0x17c9 SRV _ldap._tcp.Default-First-Site-Name._sites.dc._msdcs.sisad.local","365.092274","10.10.10.124","9.9.9.9","DNS","123"
"354688","Standard query response 0x17c9 No such name SRV _ldap._tcp.Default-First-Site-Name._sites.dc._msdcs.sisad.local SOA a.root-servers.net","365.103379","9.9.9.9","10.10.10.124","DNS","198"
"354690","Standard query 0x9786 SRV _ldap._tcp.dc._msdcs.sisad.local","365.106065","10.10.10.124","9.9.9.9","DNS","92"
"354730","Standard query response 0x9786 No such name SRV _ldap._tcp.dc._msdcs.sisad.local SOA a.root-servers.net","365.118189","9.9.9.9","10.10.10.124","DNS","167"
"354735","Standard query 0x93c7 SRV _ldap._tcp.4391ced9-6c97-46c7-b1c7-b5acd3642000.domains._msdcs.sisad.local","365.123231","10.10.10.124","9.9.9.9","DNS","134"
"354738","Standard query response 0x93c7 No such name SRV _ldap._tcp.4391ced9-6c97-46c7-b1c7-b5acd3642000.domains._msdcs.sisad.local SOA a.root-servers.net","365.134422","9.9.9.9","10.10.10.124","DNS","209"
"355187","Standard query 0x0cd5 A www.google.com","365.585201","10.10.10.128","9.9.9.9","DNS","74"
"355188","Standard query 0x5795 A www.google.com","365.596292","10.10.10.128","8.8.8.8","DNS","74"
"355189","Standard query response 0x0cd5 A www.google.com A 142.250.177.4","365.596292","9.9.9.9","10.10.10.128","DNS","90"
"355190","Standard query 0x5eaf A www.google.com","365.597589","10.10.10.128","1.1.1.1","DNS","74"
"355191","Standard query response 0x5795 A www.google.com A 192.178.57.36","365.612303","8.8.8.8","10.10.10.128","DNS","90"
"355249","Standard query response 0x5eaf A www.google.com A 142.250.176.4","365.684982","1.1.1.1","10.10.10.128","DNS","90"
"356117","Standard query 0xd9ad A wpad.sisad.local","367.381386","10.10.10.124","9.9.9.9","DNS","76"
"356118","Standard query 0x4489 A wpad.sisad.local","367.381386","10.10.10.124","9.9.9.9","DNS","76"
"356121","Standard query response 0xd9ad No such name A wpad.sisad.local SOA a.root-servers.net","367.392304","9.9.9.9","10.10.10.124","DNS","151"
"356122","Standard query response 0x4489 No such name A wpad.sisad.local SOA a.root-servers.net","367.392304","9.9.9.9","10.10.10.124","DNS","151"
"356223","Standard query 0x4db3 PTR 15.10.10.10.in-addr.arpa","367.733237","10.10.10.130","9.9.9.9","DNS","84"
"356224","Standard query 0x02a5 PTR 2.10.10.10.in-addr.arpa","367.733237","10.10.10.130","9.9.9.9","DNS","83"
"356225","Standard query 0xba21 PTR 37.10.10.10.in-addr.arpa","367.733237","10.10.10.130","9.9.9.9","DNS","84"
"356226","Standard query 0xdc36 PTR 10.10.10.10.in-addr.arpa","367.733237","10.10.10.130","9.9.9.9","DNS","84"
"356229","Standard query response 0xdc36 No such name PTR 10.10.10.10.in-addr.arpa SOA localhost","367.745349","9.9.9.9","10.10.10.130","DNS","143"
"356230","Standard query response 0x4db3 No such name PTR 15.10.10.10.in-addr.arpa SOA localhost","367.745349","9.9.9.9","10.10.10.130","DNS","143"
"356231","Standard query response 0x02a5 No such name PTR 2.10.10.10.in-addr.arpa SOA prisoner.iana.org","367.745349","9.9.9.9","10.10.10.130","DNS","160"
"356232","Standard query response 0xba21 No such name PTR 37.10.10.10.in-addr.arpa SOA localhost","367.745349","9.9.9.9","10.10.10.130","DNS","143"
"356235","Standard query 0x022c PTR 77.10.10.10.in-addr.arpa","367.748564","10.10.10.130","9.9.9.9","DNS","84"
"356236","Standard query 0x371e PTR 39.10.10.10.in-addr.arpa","367.748564","10.10.10.130","9.9.9.9","DNS","84"
"356237","Standard query 0xe616 PTR 50.10.10.10.in-addr.arpa","367.748564","10.10.10.130","9.9.9.9","DNS","84"
"356241","Standard query 0xd889 PTR 82.10.10.10.in-addr.arpa","367.748564","10.10.10.130","9.9.9.9","DNS","84"
"356247","Standard query response 0x371e No such name PTR 39.10.10.10.in-addr.arpa SOA prisoner.iana.org","367.760144","9.9.9.9","10.10.10.130","DNS","161"
"356248","Standard query response 0xe616 No such name PTR 50.10.10.10.in-addr.arpa SOA localhost","367.760144","9.9.9.9","10.10.10.130","DNS","143"
"356249","Standard query response 0x022c No such name PTR 77.10.10.10.in-addr.arpa SOA prisoner.iana.org","367.760144","9.9.9.9","10.10.10.130","DNS","161"
"356250","Standard query response 0xd889 No such name PTR 82.10.10.10.in-addr.arpa SOA localhost","367.761548","9.9.9.9","10.10.10.130","DNS","143"
"356775","Standard query 0xa067 HTTPS usc-word-edit.officeapps.live.com","368.558399","10.10.10.9","8.8.8.8","DNS","105"
"356780","Standard query 0x85ed A usc-word-edit.officeapps.live.com","368.562578","10.10.10.9","8.8.8.8","DNS","105"
"356785","Standard query response 0xa067 HTTPS usc-word-edit.officeapps.live.com CNAME usc-word-edit.wac.trafficmanager.net.wac-0003.wac-dc-msedge.net.wac-0003.wac-msedge.net SOA ns1.wac-msedge.net","368.569841","8.8.8.8","10.10.10.9","DNS","265"
"356846","Standard query response 0x85ed A usc-word-edit.officeapps.live.com CNAME usc-word-edit.wac.trafficmanager.net.wac-0003.wac-dc-msedge.net.wac-0003.wac-msedge.net CNAME wac-0003.wac-msedge.net A 52.108.8.12 A 52.108.9.12","368.603318","8.8.8.8","10.10.10.9","DNS","254"
"357050","Standard query 0xedaa A connectivitycheck.platform.hicloud.com","368.871943","10.10.10.100","9.9.9.9","DNS","98"
"357051","Standard query 0xedaa A connectivitycheck.platform.hicloud.com","368.873615","10.10.10.100","8.8.8.8","DNS","98"
"357053","Standard query 0xedaa A connectivitycheck.platform.hicloud.com","368.877099","10.10.10.100","1.1.1.1","DNS","98"
"357055","Standard query response 0xedaa A connectivitycheck.platform.hicloud.com CNAME connectivitycheck.platform.hicloud.com.80800000.c.cdnhwc1.com CNAME hcdnd.csfw.c.cdnhwc6.com A 149.104.91.29 A 23.251.127.184 A 199.91.74.185 A 149.104.91.25 A 199.91.74.174 A 199.91.74.208 A 199.91.74.209 A 194.26.73.110 A 194.26.73.113 A 23.251.127.174","368.883827","9.9.9.9","10.10.10.100","DNS","365"
"357058","Standard query response 0xedaa A connectivitycheck.platform.hicloud.com CNAME connectivitycheck.platform.hicloud.com.80800000.c.cdnhwc1.com CNAME hcdnd.csfw.c.cdnhwc6.com A 38.60.178.74 A 194.26.73.110 A 199.91.74.207 A 199.91.74.211 A 194.26.73.114 A 38.60.178.78","368.923141","1.1.1.1","10.10.10.100","DNS","301"
"357059","Destination unreachable (Port unreachable)","368.929425","10.10.10.100","1.1.1.1","ICMP","329"
"357321","Standard query response 0xedaa A connectivitycheck.platform.hicloud.com CNAME connectivitycheck.platform.hicloud.com.80800000.c.cdnhwc1.com CNAME hcdnd.csfw.c.cdnhwc6.com A 199.91.74.207 A 199.91.74.211 A 38.60.178.78 A 38.60.178.74 A 194.26.73.114 A 194.26.73.110","369.371290","8.8.8.8","10.10.10.100","DNS","301"
"357322","Destination unreachable (Port unreachable)","369.376646","10.10.10.100","8.8.8.8","ICMP","329"
"357785","Standard query 0x57e0 HTTPS wordonline.nel.measure.office.net","370.151751","10.10.10.9","8.8.8.8","DNS","105"
"357789","Standard query 0x09b9 A wordonline.nel.measure.office.net","370.156066","10.10.10.9","8.8.8.8","DNS","105"
"357792","Standard query response 0x57e0 HTTPS wordonline.nel.measure.office.net CNAME nel.measure.office.net.edgesuite.net CNAME a1894.dscb.akamai.net SOA n0dscb.akamai.net","370.164086","8.8.8.8","10.10.10.9","DNS","250"
"357798","Standard query response 0x09b9 A wordonline.nel.measure.office.net CNAME nel.measure.office.net.edgesuite.net CNAME a1894.dscb.akamai.net A 189.199.71.72 A 189.199.71.80","370.199988","8.8.8.8","10.10.10.9","DNS","218"
"358470","Standard query 0x7a24 PTR 78.10.10.10.in-addr.arpa","370.968517","10.10.10.130","9.9.9.9","DNS","84"
"358522","Standard query response 0x7a24 No such name PTR 78.10.10.10.in-addr.arpa SOA prisoner.iana.org","370.980450","9.9.9.9","10.10.10.130","DNS","161"
"358826","Standard query 0x804f A graph.whatsapp.net","371.255955","10.10.10.129","9.9.9.9","DNS","78"
"358831","Standard query response 0x804f A graph.whatsapp.net CNAME static.whatsapp.net CNAME mmx-ds.cdn.whatsapp.net A 157.240.25.60","371.267562","9.9.9.9","10.10.10.129","DNS","140"
"358834","Standard query 0x4598 A mmx-ds.cdn.whatsapp.net","371.276164","10.10.10.129","9.9.9.9","DNS","83"
"358853","Standard query response 0x4598 A mmx-ds.cdn.whatsapp.net A 157.240.25.60","371.287261","9.9.9.9","10.10.10.129","DNS","99"
"358868","Standard query 0xb57e AAAA mmx-ds.cdn.whatsapp.net","371.293791","10.10.10.129","9.9.9.9","DNS","83"
"358888","Standard query response 0xb57e AAAA mmx-ds.cdn.whatsapp.net AAAA 2a03:2880:f235:1cd:face:b00c:0:167","371.304960","9.9.9.9","10.10.10.129","DNS","111"
"360086","Standard query 0x2ac0 A dns.google","372.236575","10.10.10.130","9.9.9.9","DNS","70"
"360087","Standard query 0xcafc HTTPS dns.google","372.236575","10.10.10.130","9.9.9.9","DNS","70"
"360100","Standard query response 0x2ac0 A dns.google A 8.8.4.4 A 8.8.8.8","372.248535","9.9.9.9","10.10.10.130","DNS","102"
"360101","Standard query response 0xcafc HTTPS dns.google SOA ns1.zdns.google","372.248535","9.9.9.9","10.10.10.130","DNS","146"
"360131","Standard query 0x069c A dns.google","372.304800","10.10.10.10","9.9.9.9","DNS","70"
"360135","Standard query response 0x069c A dns.google A 8.8.4.4 A 8.8.8.8","372.317093","9.9.9.9","10.10.10.10","DNS","102"
"362466","Standard query 0xbc8d SRV _ldap._tcp.Default-First-Site-Name._sites.dc._msdcs.sisad.local","374.418041","10.10.10.124","9.9.9.9","DNS","123"
"362474","Standard query response 0xbc8d No such name SRV _ldap._tcp.Default-First-Site-Name._sites.dc._msdcs.sisad.local SOA a.root-servers.net","374.429341","9.9.9.9","10.10.10.124","DNS","198"
"362478","Standard query 0x8cf9 SRV _ldap._tcp.dc._msdcs.sisad.local","374.432036","10.10.10.124","9.9.9.9","DNS","92"
"362490","Standard query response 0x8cf9 No such name SRV _ldap._tcp.dc._msdcs.sisad.local SOA a.root-servers.net","374.444338","9.9.9.9","10.10.10.124","DNS","167"
