"No.","Time","Source","Destination","Protocol","Length","Info"
"684","21.821383","34.107.221.82","192.168.1.48","TCP","66","[TCP Dup ACK 47#2] 80  >  36454 [ACK] Seq=1 Ack=2 Win=332 Len=0 TSval=2653889551 TSecr=2640029554"
"685","21.830091","192.168.1.81","3.33.190.236","TLSv1.2","1165","Application Data"
"686","21.867456","3.33.190.236","192.168.1.81","TLSv1.2","625","Application Data"
"687","21.867972","192.168.1.81","3.33.190.236","TCP","70","37554  >  443 [ACK] Seq=7689 Ack=11140 Win=501 Len=0 TSval=133225184 TSecr=79459513"
"688","22.078143","PCSSystemtec_45:5c:08","Broadcast","ARP","64","Who has 192.168.1.207? Tell 192.168.1.81"
"689","22.153090","192.168.1.7","3.13.125.160","TLSv1.2","509","Application Data"
"690","22.172742","3.13.125.160","192.168.1.7","TLSv1.2","105","Application Data"
"691","22.172742","192.168.1.7","3.13.125.160","TCP","70","52270  >  443 [ACK] Seq=1317 Ack=118 Win=608 Len=0 TSval=69759092 TSecr=3444637148"
"692","22.195523","fe80::d252:a8ff:fe45:436a","ff02::fb","MDNS","133","Standard query 0x0000 PTR _hue._tcp.local, ""QM"" question PTR Hue Bridge - A10EB0._hue._tcp.local"
"693","22.195634","192.168.1.7","224.0.0.251","MDNS","113","Standard query 0x0000 PTR _hue._tcp.local, ""QM"" question PTR Hue Bridge - A10EB0._hue._tcp.local"
"694","22.200388","192.168.1.211","192.168.1.1","DNS","81","Standard query 0xc23a A vrbi.viveport.com"
"695","22.228763","192.168.1.1","192.168.1.211","DNS","263","Standard query response 0xc23a A vrbi.viveport.com CNAME wildcard-ipv4-ipv6.viveport.com.edgekey.net CNAME wildcard-ipv4-ipv6.viveport.com.edgekey.net.globalredir.akadns.net CNAME e3391.dscb.akamaiedge.net A 23.197.17.65"
"696","22.233103","192.168.1.172","23.197.17.65","TCP","70","55444  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"697","22.237983","23.197.17.65","192.168.1.172","TCP","66","443  >  55444 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1380 SACK_PERM WS=128"
"698","22.239962","192.168.1.172","23.197.17.65","TCP","64","55444  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"699","22.240020","192.168.1.172","23.197.17.65","TLSv1.2","237","Client Hello (SNI=vrbi.viveport.com)"
"700","22.245279","23.197.17.65","192.168.1.172","TCP","60","443  >  55444 [ACK] Seq=1 Ack=180 Win=64128 Len=0"
"701","22.247519","23.197.17.65","192.168.1.172","TLSv1.2","2814","Server Hello"
"702","22.247611","23.197.17.65","192.168.1.172","TLSv1.2","272","Certificate, Server Key Exchange, Server Hello Done"
"703","22.249127","192.168.1.172","23.197.17.65","TCP","64","55444  >  443 [ACK] Seq=180 Ack=2979 Win=131072 Len=0"
"704","22.250488","192.168.1.172","23.197.17.65","TLSv1.2","184","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"705","22.254973","23.197.17.65","192.168.1.172","TCP","60","443  >  55444 [ACK] Seq=2979 Ack=306 Win=64128 Len=0"
"706","22.259876","23.197.17.65","192.168.1.172","TLSv1.2","312","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"707","22.264349","192.168.1.172","23.197.17.65","TLSv1.2","332","Application Data"
"708","22.268538","23.197.17.65","192.168.1.172","TCP","60","443  >  55444 [ACK] Seq=3237 Ack=580 Win=64128 Len=0"
"709","22.271973","192.168.1.172","23.197.17.65","TLSv1.2","498","Application Data"
"710","22.271973","192.168.1.9","142.251.35.163","UDP","160","49313  >  443 Len=114"
"711","22.276254","23.197.17.65","192.168.1.172","TCP","60","443  >  55444 [ACK] Seq=3237 Ack=1020 Win=64128 Len=0"
"712","22.279196","142.251.35.163","192.168.1.9","UDP","71","443  >  49313 Len=29"
"713","22.281570","192.168.1.9","142.251.35.163","UDP","79","49313  >  443 Len=33"
"714","22.285932","52.23.140.126","192.168.1.81","SSL","98","Continuation Data"
"715","22.285932","52.23.140.126","192.168.1.81","TCP","398","443  >  42044 [PSH, ACK] Seq=3575 Ack=4920 Win=442 Len=332 TSval=2363441010 TSecr=3384352635"
"716","22.286277","192.168.1.81","52.23.140.126","TCP","70","42044  >  443 [ACK] Seq=4920 Ack=3575 Win=501 Len=0 TSval=3384358479 TSecr=2363441010"
"717","22.286544","192.168.1.81","52.23.140.126","TCP","70","42044  >  443 [ACK] Seq=4920 Ack=3907 Win=501 Len=0 TSval=3384358479 TSecr=2363441010"
"718","22.294273","192.168.1.172","230.0.0.1","UDP","96","51504  >  6666 Len=50"
"719","22.295690","142.251.35.163","192.168.1.9","UDP","158","443  >  49313 Len=116"
"720","22.295690","142.251.35.163","192.168.1.9","UDP","65","443  >  49313 Len=23"
"721","22.295778","192.168.1.9","142.251.35.163","UDP","83","49313  >  443 Len=37"
"722","22.296015","192.168.1.81","52.23.140.126","SSL","2806","Continuation Data"
"723","22.296143","192.168.1.81","52.23.140.126","SSL","1462","Continuation Data"
"724","22.297820","192.168.1.9","142.251.35.163","UDP","79","49313  >  443 Len=33"
"725","22.301331","192.168.1.81","52.23.140.126","SSL","446","Continuation Data"
"726","22.304514","142.251.35.163","192.168.1.9","UDP","66","443  >  49313 Len=24"
"727","22.305933","52.23.140.126","192.168.1.81","TCP","66","443  >  42044 [ACK] Seq=3907 Ack=6288 Win=442 Len=0 TSval=2363441030 TSecr=3384358488"
"728","22.305933","52.23.140.126","192.168.1.81","TCP","66","443  >  42044 [ACK] Seq=3907 Ack=7656 Win=442 Len=0 TSval=2363441030 TSecr=3384358488"
"729","22.305933","52.23.140.126","192.168.1.81","TCP","66","443  >  42044 [ACK] Seq=3907 Ack=9048 Win=442 Len=0 TSval=2363441031 TSecr=3384358488"
"730","22.310407","192.168.1.252","239.255.255.250","UDP","299","57492  >  1902 Len=253"
"731","22.310980","52.23.140.126","192.168.1.81","TCP","66","443  >  42044 [ACK] Seq=3907 Ack=9424 Win=442 Len=0 TSval=2363441035 TSecr=3384358493"
"732","22.322659","23.197.17.65","192.168.1.172","TLSv1.2","309","Application Data"
"733","22.323080","52.23.140.126","192.168.1.81","SSL","191","Continuation Data"
"734","22.327983","192.168.1.81","52.23.140.126","SSL","153","Continuation Data"
"735","22.349504","52.23.140.126","192.168.1.81","SSL","2802","Continuation Data"
"736","22.349505","52.23.140.126","192.168.1.81","SSL","221","Continuation Data"
"737","22.350397","192.168.1.81","52.23.140.126","TCP","70","42044  >  443 [ACK] Seq=9507 Ack=6923 Win=501 Len=0 TSval=3384358542 TSecr=2363441074"
"738","22.360415","192.168.1.81","52.23.140.126","SSL","402","Continuation Data"
"739","22.368407","192.168.1.172","23.197.17.65","TCP","64","55444  >  443 [ACK] Seq=1020 Ack=3492 Win=130560 Len=0"
"740","22.382404","192.168.1.9","52.85.61.48","TCP","64","65285  >  443 [ACK] Seq=1 Ack=1 Win=2048 Len=0"
"741","22.382404","192.168.1.112","192.168.1.255","BROWSER","257","Host Announcement IOTSTOR, Workstation, Server, Print Queue Server, Xenix Server, NT Workstation, NT Server, DFS server"
"742","22.386412","52.85.61.48","192.168.1.9","TCP","66","[TCP ACKed unseen segment] 443  >  65285 [ACK] Seq=1 Ack=2 Win=133 Len=0 TSval=2896845184 TSecr=1831327899"
"743","22.413062","52.23.140.126","192.168.1.81","TCP","66","443  >  42044 [ACK] Seq=6923 Ack=9839 Win=442 Len=0 TSval=2363441138 TSecr=3384358553"
"744","22.590440","Ubiquiti_26:2d:df","LLDP_Multicast","LLDP","125","MA/18:e8:29:26:2d:de LA/Port 49 120 SysN=IoTRLSwitch SysD=US-48-750W, 6.5.59.14777, Linux 3.6.5 "
"745","22.637102","52.44.194.102","192.168.1.81","TLSv1.2","97","Application Data"
"746","22.638032","192.168.1.81","52.44.194.102","TLSv1.2","105","Application Data"
"747","22.647931","52.44.194.102","192.168.1.81","TCP","66","443  >  56954 [ACK] Seq=32 Ack=36 Win=190 Len=0 TSval=1374951116 TSecr=3996503686"
"748","22.695560","ASUSTekCOMPU_ad:4c:ee","Ubiquiti_48:1b:02","ARP","64","Who has 192.168.1.1? Tell 192.168.1.214"
"749","22.695560","Ubiquiti_48:1b:02","ASUSTekCOMPU_ad:4c:ee","ARP","60","192.168.1.1 is at 18:e8:29:48:1b:02"
"750","23.102482","PCSSystemtec_45:5c:08","Broadcast","ARP","64","Who has 192.168.1.207? Tell 192.168.1.81"
"751","23.188445","192.168.1.9","142.251.41.14","UDP","75","58693  >  443 Len=29"
"752","23.193394","142.251.41.14","192.168.1.9","UDP","67","443  >  58693 Len=25"
"753","23.295122","192.168.1.172","230.0.0.1","UDP","96","51504  >  6666 Len=50"
"754","23.336635","Ubiquiti_26:2d:df","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/18:e8:29:26:2d:de  Cost = 0  Port = 0x8031"
"755","23.368162","::","ff02::16","ICMPv6","110","Multicast Listener Report Message v2"
"756","23.419201","192.168.1.9","192.168.1.1","TCP","64","[TCP Dup ACK 198#1] 8080  >  43943 [ACK] Seq=1 Ack=1 Win=2048 Len=0"
"757","23.419201","192.168.1.1","192.168.1.9","TCP","66","[TCP Dup ACK 199#1] 43943  >  8080 [ACK] Seq=1 Ack=2 Win=123 Len=0 TSval=382191787 TSecr=3701032384"
"758","23.436178","142.251.41.14","192.168.1.9","UDP","76","443  >  58693 Len=34"
"759","23.441548","192.168.1.9","142.251.41.14","UDP","79","58693  >  443 Len=33"
"760","23.445410","142.251.41.14","192.168.1.9","UDP","118","443  >  58693 Len=76"
"761","23.448412","192.168.1.9","142.251.41.14","UDP","79","58693  >  443 Len=33"
"762","23.449698","192.168.1.9","142.251.41.14","UDP","742","58693  >  443 Len=696"
"763","23.454472","142.251.41.14","192.168.1.9","UDP","70","443  >  58693 Len=28"
"764","23.457251","192.168.1.9","142.251.41.14","UDP","79","58693  >  443 Len=33"
"765","23.518575","142.251.41.14","192.168.1.9","UDP","568","443  >  58693 Len=526"
"766","23.518575","142.251.41.14","192.168.1.9","UDP","100","443  >  58693 Len=58"
"767","23.518661","192.168.1.9","142.251.41.14","UDP","82","58693  >  443 Len=36"
"768","23.520664","192.168.1.9","142.251.41.14","UDP","79","58693  >  443 Len=33"
"769","23.523942","142.251.41.14","192.168.1.9","UDP","67","443  >  58693 Len=25"
"770","23.734007","192.168.1.9","142.251.41.14","UDP","75","58693  >  443 Len=29"
"771","23.738705","142.251.41.14","192.168.1.9","UDP","67","443  >  58693 Len=25"
"772","23.946427","192.168.1.9","142.251.41.14","UDP","75","58693  >  443 Len=29"
"773","23.951349","142.251.41.14","192.168.1.9","UDP","67","443  >  58693 Len=25"
"774","24.016911","192.168.1.225","52.54.48.214","TLSv1.2","159","Application Data"
"775","24.026695","52.54.48.214","192.168.1.225","TLSv1.2","139","Application Data"
"776","24.127828","PCSSystemtec_45:5c:08","Broadcast","ARP","64","Who has 192.168.1.207? Tell 192.168.1.81"
"777","24.148382","::","ff02::16","ICMPv6","110","Multicast Listener Report Message v2"
"778","24.157078","192.168.1.9","142.251.41.14","UDP","75","58693  >  443 Len=29"
"779","24.162175","142.251.41.14","192.168.1.9","UDP","67","443  >  58693 Len=25"
"780","24.205238","192.168.1.225","52.54.48.214","TCP","64","56735  >  50443 [ACK] Seq=102 Ack=86 Win=2294 Len=0"
"781","24.295195","192.168.1.172","230.0.0.1","UDP","96","51504  >  6666 Len=50"
"782","24.362682","192.168.1.48","34.107.221.82","HTTP","373","[TCP Previous segment not captured] GET /success.txt?ipv4 HTTP/1.1 "
"783","24.362682","192.168.1.48","34.107.221.82","HTTP","371","[TCP Previous segment not captured] GET /canonical.html HTTP/1.1 "
"784","24.369696","192.168.1.9","142.251.41.14","UDP","75","58693  >  443 Len=29"
"785","24.374285","142.251.41.14","192.168.1.9","UDP","67","443  >  58693 Len=25"
"786","24.401721","34.107.221.82","192.168.1.48","HTTP","364","HTTP/1.1 200 OK  (text/html)"
"787","24.402542","34.107.221.82","192.168.1.48","HTTP","281","HTTP/1.1 200 OK  (text/plain)"
"788","24.446732","BelkinIntern_ba:89:c1","Ubiquiti_48:1b:02","ARP","64","Who has 192.168.1.1? Tell 192.168.1.168"
"789","24.446732","Ubiquiti_48:1b:02","BelkinIntern_ba:89:c1","ARP","60","192.168.1.1 is at 18:e8:29:48:1b:02"
"790","24.470193","192.168.1.211","192.168.1.1","DNS","84","Standard query 0x14b3 A toggles.viveport.com"
"791","24.482995","192.168.1.1","192.168.1.211","DNS","266","Standard query response 0x14b3 A toggles.viveport.com CNAME wildcard-ipv4-ipv6.viveport.com.edgekey.net CNAME wildcard-ipv4-ipv6.viveport.com.edgekey.net.globalredir.akadns.net CNAME e3391.dscb.akamaiedge.net A 23.197.17.65"
"792","24.488051","192.168.1.172","23.197.17.65","TCP","70","55445  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"793","24.492843","23.197.17.65","192.168.1.172","TCP","66","443  >  55445 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1380 SACK_PERM WS=128"
"794","24.494808","192.168.1.172","23.197.17.65","TCP","64","55445  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"795","24.495367","192.168.1.172","23.197.17.65","TLSv1.2","240","Client Hello (SNI=toggles.viveport.com)"
"796","24.500431","23.197.17.65","192.168.1.172","TCP","60","443  >  55445 [ACK] Seq=1 Ack=183 Win=64128 Len=0"
"797","24.502309","23.197.17.65","192.168.1.172","TLSv1.2","1434","Server Hello"
"798","24.502415","23.197.17.65","192.168.1.172","TCP","1434","443  >  55445 [PSH, ACK] Seq=1381 Ack=183 Win=64128 Len=1380 [TCP segment of a reassembled PDU]"
"799","24.502743","23.197.17.65","192.168.1.172","TLSv1.2","274","Certificate, Server Key Exchange, Server Hello Done"
"800","24.504348","192.168.1.172","23.197.17.65","TCP","64","55445  >  443 [ACK] Seq=183 Ack=2981 Win=131072 Len=0"
"801","24.507689","192.168.1.172","23.197.17.65","TLSv1.2","184","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"802","24.512089","23.197.17.65","192.168.1.172","TCP","60","443  >  55445 [ACK] Seq=2981 Ack=309 Win=64128 Len=0"
"803","24.513466","23.197.17.65","192.168.1.172","TLSv1.2","312","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"804","24.516231","192.168.1.172","23.197.17.65","TLSv1.2","372","Application Data"
"805","24.520347","23.197.17.65","192.168.1.172","TCP","60","443  >  55445 [ACK] Seq=3239 Ack=623 Win=64128 Len=0"
"806","24.559218","192.168.1.48","34.117.65.55","TLSv1.2","102","Application Data"
"807","24.559218","192.168.1.48","198.252.206.25","TLSv1.2","109","Application Data"
"808","24.560912","192.168.1.48","34.107.221.82","TCP","70","36452  >  80 [ACK] Seq=303 Ack=299 Win=501 Len=0 TSval=2640073157 TSecr=893469166"
"809","24.560912","192.168.1.48","34.107.221.82","TCP","70","36454  >  80 [ACK] Seq=305 Ack=216 Win=501 Len=0 TSval=2640073157 TSecr=2653892132"
"810","24.562672","198.252.206.25","192.168.1.48","TLSv1.2","101","Application Data"
"811","24.563177","192.168.1.48","34.107.221.82","HTTP","373","GET /success.txt?ipv4 HTTP/1.1 "
"812","24.565167","192.168.1.48","198.252.206.25","TCP","70","33922  >  443 [ACK] Seq=40 Ack=36 Win=501 Len=0 TSval=2258612624 TSecr=2598387323"
"813","24.575321","23.197.17.65","192.168.1.172","TCP","6954","443  >  55445 [PSH, ACK] Seq=3239 Ack=623 Win=64128 Len=6900 [TCP segment of a reassembled PDU]"
"814","24.575321","23.197.17.65","192.168.1.172","TCP","6954","443  >  55445 [PSH, ACK] Seq=10139 Ack=623 Win=64128 Len=6900 [TCP segment of a reassembled PDU]"
"815","24.575357","23.197.17.65","192.168.1.172","TLSv1.2","2667","Application Data"
"816","24.575394","23.197.17.65","192.168.1.172","TCP","1434","443  >  55445 [ACK] Seq=19652 Ack=623 Win=64128 Len=1380 [TCP segment of a reassembled PDU]"
"817","24.575755","23.197.17.65","192.168.1.172","TCP","4194","443  >  55445 [PSH, ACK] Seq=21032 Ack=623 Win=64128 Len=4140 [TCP segment of a reassembled PDU]"
"818","24.578420","192.168.1.172","23.197.17.65","TCP","64","55445  >  443 [ACK] Seq=623 Ack=17039 Win=131072 Len=0"
"819","24.579826","192.168.1.172","23.197.17.65","TCP","64","55445  >  443 [ACK] Seq=623 Ack=25172 Win=131072 Len=0"
"820","24.581785","192.168.1.9","142.251.41.14","UDP","75","58693  >  443 Len=29"
"821","24.582692","23.197.17.65","192.168.1.172","TCP","6954","443  >  55445 [PSH, ACK] Seq=25172 Ack=623 Win=64128 Len=6900 [TCP segment of a reassembled PDU]"
"822","24.582906","23.197.17.65","192.168.1.172","TLSv1.2","5574","Application Data"
"823","24.583228","23.197.17.65","192.168.1.172","TCP","1434","443  >  55445 [PSH, ACK] Seq=37592 Ack=623 Win=64128 Len=1380 [TCP segment of a reassembled PDU]"
"824","24.583751","23.197.17.65","192.168.1.172","TLSv1.2","6954","Application Data"
"825","24.584531","23.197.17.65","192.168.1.172","TLSv1.2","4628","Application Data"
"826","24.584531","192.168.1.172","23.197.17.65","TCP","64","55445  >  443 [ACK] Seq=623 Ack=30692 Win=131072 Len=0"
"827","24.586392","142.251.41.14","192.168.1.9","UDP","67","443  >  58693 Len=25"
"828","24.586806","192.168.1.172","23.197.17.65","TCP","64","55445  >  443 [ACK] Seq=623 Ack=36212 Win=131072 Len=0"
"829","24.590510","192.168.1.172","23.197.17.65","TCP","64","55445  >  443 [ACK] Seq=623 Ack=50446 Win=131072 Len=0"
"830","24.597828","34.117.65.55","192.168.1.48","TCP","66","443  >  58590 [ACK] Seq=1 Ack=33 Win=285 Len=0 TSval=3327044146 TSecr=2246072237"
"831","24.602884","34.107.221.82","192.168.1.48","HTTP","281","HTTP/1.1 200 OK  (text/plain)"
"832","24.658167","192.168.1.48","34.107.221.82","TCP","70","36454  >  80 [ACK] Seq=608 Ack=431 Win=501 Len=0 TSval=2640073254 TSecr=2653892333"
"833","24.663430","34.117.65.55","192.168.1.48","TLSv1.2","94","Application Data"
"834","24.666403","192.168.1.48","34.117.65.55","TCP","70","58590  >  443 [ACK] Seq=33 Ack=29 Win=501 Len=0 TSval=2246072345 TSecr=3327044212"
"835","24.692570","192.168.1.81","52.46.150.72","TLSv1.2","93","Application Data"
"836","24.703618","52.46.150.72","192.168.1.81","TLSv1.2","85","Application Data"
"837","24.703618","192.168.1.81","52.46.150.72","TCP","64","60546  >  443 [ACK] Seq=36 Ack=32 Win=501 Len=0"
"838","24.794190","192.168.1.9","142.251.41.14","UDP","75","58693  >  443 Len=29"
"839","24.799235","142.251.41.14","192.168.1.9","UDP","67","443  >  58693 Len=25"
"840","24.975195","192.168.1.112","239.255.255.250","SSDP","475","NOTIFY * HTTP/1.1 "
"841","24.975195","192.168.1.112","239.255.255.250","SSDP","479","NOTIFY * HTTP/1.1 "
"842","24.975196","192.168.1.112","239.255.255.250","SSDP","511","NOTIFY * HTTP/1.1 "
"843","24.975196","192.168.1.112","239.255.255.250","SSDP","541","NOTIFY * HTTP/1.1 "
"844","24.975196","192.168.1.112","239.255.255.250","SSDP","539","NOTIFY * HTTP/1.1 "
"845","24.977294","192.168.1.7","3.13.125.160","TLSv1.2","209","Application Data"
"846","25.041810","3.13.125.160","192.168.1.7","TCP","66","443  >  52270 [ACK] Seq=118 Ack=1456 Win=14 Len=0 TSval=3444640017 TSecr=69759372"
"847","25.041810","192.168.1.7","3.13.125.160","TLSv1.2","692","Application Data, Application Data, Application Data, Application Data"
"848","25.059810","3.13.125.160","192.168.1.7","TCP","66","443  >  52270 [ACK] Seq=118 Ack=2078 Win=14 Len=0 TSval=3444640036 TSecr=69759379"
"849","25.075375","192.168.1.112","239.255.255.250","SSDP","475","NOTIFY * HTTP/1.1 "
"850","25.075376","192.168.1.112","239.255.255.250","SSDP","479","NOTIFY * HTTP/1.1 "
"851","25.075376","192.168.1.112","239.255.255.250","SSDP","511","NOTIFY * HTTP/1.1 "
"852","25.075376","192.168.1.112","239.255.255.250","SSDP","541","NOTIFY * HTTP/1.1 "
"853","25.075376","192.168.1.112","239.255.255.250","SSDP","539","NOTIFY * HTTP/1.1 "
"854","25.105616","192.168.1.172","157.240.241.55","TLSv1.2","525","Application Data"
"855","25.129060","157.240.241.55","192.168.1.172","TLSv1.2","145","Application Data"
"856","25.142749","192.168.1.172","157.240.241.55","TLSv1.2","902","Application Data"
"857","25.142749","192.168.1.172","157.240.241.55","TLSv1.2","92","Application Data"
"858","25.146371","157.240.241.55","192.168.1.172","TCP","60","443  >  55303 [ACK] Seq=13086 Ack=6722 Win=801 Len=0"
"859","25.173227","157.240.241.55","192.168.1.172","TLSv1.2","2814","Application Data"
"860","25.173648","157.240.241.55","192.168.1.172","TLSv1.2","164","Application Data"
"861","25.173649","157.240.241.55","192.168.1.172","TLSv1.2","341","Application Data"
"862","25.175282","192.168.1.172","157.240.241.55","TCP","64","55303  >  443 [ACK] Seq=6722 Ack=16243 Win=512 Len=0"
"863","25.205282","192.168.1.9","142.251.41.14","UDP","75","58693  >  443 Len=29"
"864","25.210095","142.251.41.14","192.168.1.9","UDP","67","443  >  58693 Len=25"
