No.,Info,Time,Source,Destination,Protocol,Length
41385,39414  >  443 [ACK] Seq=56349 Ack=67052790 Win=238592 Len=0 TSval=60414 TSecr=533785632,408.588056,192.168.1.207,13.35.90.177,TCP,70
41386,39414  >  443 [ACK] Seq=56349 Ack=67054158 Win=237312 Len=0 TSval=60414 TSecr=533785632,408.588056,192.168.1.207,13.35.90.177,TCP,70
41387,39414  >  443 [ACK] Seq=56349 Ack=67055526 Win=236032 Len=0 TSval=60414 TSecr=533785632,408.588057,192.168.1.207,13.35.90.177,TCP,70
41388,443  >  39414 [ACK] Seq=67088358 Ack=56349 Win=226816 Len=8208 TSval=533785636 TSecr=60412 [TCP segment of a reassembled PDU],408.58806,13.35.90.177,192.168.1.207,TCP,8274
41389,"443  >  39414 [PSH, ACK] Seq=67096566 Ack=56349 Win=226816 Len=1368 TSval=533785636 TSecr=60412 [TCP segment of a reassembled PDU]",408.588152,13.35.90.177,192.168.1.207,TCP,1434
41390,39414  >  443 [ACK] Seq=56349 Ack=67058262 Win=233344 Len=0 TSval=60414 TSecr=533785632,408.588153,192.168.1.207,13.35.90.177,TCP,70
41391,Application Data,408.589075,13.35.90.177,192.168.1.207,TLSv1.2,8274
41392,"443  >  39414 [PSH, ACK] Seq=67106142 Ack=56349 Win=226816 Len=1368 TSval=533785637 TSecr=60412 [TCP segment of a reassembled PDU]",408.589092,13.35.90.177,192.168.1.207,TCP,1434
41393,Application Data,408.59001,13.35.90.177,192.168.1.207,TLSv1.2,9642
41394,39414  >  443 [ACK] Seq=56349 Ack=67060998 Win=252672 Len=0 TSval=60415 TSecr=533785632,408.590832,192.168.1.207,13.35.90.177,TCP,70
41395,443  >  39414 [ACK] Seq=67117086 Ack=56349 Win=226816 Len=8208 TSval=533785639 TSecr=60412 [TCP segment of a reassembled PDU],408.590836,13.35.90.177,192.168.1.207,TCP,8274
41396,"443  >  39414 [PSH, ACK] Seq=67125294 Ack=56349 Win=226816 Len=1368 TSval=533785639 TSecr=60412 [TCP segment of a reassembled PDU]",408.59115,13.35.90.177,192.168.1.207,TCP,1434
41397,Application Data,408.591694,13.35.90.177,192.168.1.207,TLSv1.2,9642
41398,"443  >  39414 [PSH, ACK] Seq=67136238 Ack=56349 Win=226816 Len=6840 TSval=533785640 TSecr=60414 [TCP segment of a reassembled PDU]",408.592738,13.35.90.177,192.168.1.207,TCP,6906
41399,Application Data,408.593185,13.35.90.177,192.168.1.207,TLSv1.2,12378
41400,39414  >  443 [ACK] Seq=56349 Ack=67080150 Win=233856 Len=0 TSval=60416 TSecr=533785633,408.593879,192.168.1.207,13.35.90.177,TCP,70
7526,39414  >  443 [ACK] Seq=1105 Ack=58280 Win=144128 Len=0 TSval=19261 TSecr=533621015,243.972821,192.168.1.207,13.35.90.177,TCP,70
7527,39414  >  443 [ACK] Seq=1105 Ack=59648 Win=146944 Len=0 TSval=19261 TSecr=533621015,243.973027,192.168.1.207,13.35.90.177,TCP,70
7528,39414  >  443 [ACK] Seq=1105 Ack=61016 Win=149632 Len=0 TSval=19261 TSecr=533621015,243.973029,192.168.1.207,13.35.90.177,TCP,70
7529,39414  >  443 [ACK] Seq=1105 Ack=62384 Win=152320 Len=0 TSval=19261 TSecr=533621015,243.97303,192.168.1.207,13.35.90.177,TCP,70
7530,39414  >  443 [ACK] Seq=1105 Ack=63752 Win=152448 Len=0 TSval=19261 TSecr=533621015,243.97303,192.168.1.207,13.35.90.177,TCP,70
7531,39414  >  443 [ACK] Seq=1105 Ack=65120 Win=151168 Len=0 TSval=19261 TSecr=533621015,243.973031,192.168.1.207,13.35.90.177,TCP,70
7532,39414  >  443 [ACK] Seq=1105 Ack=66488 Win=149888 Len=0 TSval=19261 TSecr=533621015,243.973032,192.168.1.207,13.35.90.177,TCP,70
7533,443  >  39414 [ACK] Seq=130784 Ack=1105 Win=69120 Len=4104 TSval=533621020 TSecr=19260 [TCP segment of a reassembled PDU],243.973033,13.35.90.177,192.168.1.207,TCP,4170
7534,443  >  39414 [ACK] Seq=134888 Ack=1105 Win=69120 Len=1368 TSval=533621020 TSecr=19260 [TCP segment of a reassembled PDU],243.973079,13.35.90.177,192.168.1.207,TCP,1434
7535,Application Data,243.973537,13.35.90.177,192.168.1.207,TLSv1.2,2802
7536,39414  >  443 [ACK] Seq=1105 Ack=82904 Win=155136 Len=0 TSval=19261 TSecr=533621016,243.974228,192.168.1.207,13.35.90.177,TCP,70
7537,39414  >  443 [ACK] Seq=1105 Ack=84272 Win=157824 Len=0 TSval=19261 TSecr=533621017,243.97423,192.168.1.207,13.35.90.177,TCP,70
7538,39414  >  443 [ACK] Seq=1105 Ack=85640 Win=160640 Len=0 TSval=19261 TSecr=533621017,243.974231,192.168.1.207,13.35.90.177,TCP,70
7539,39414  >  443 [ACK] Seq=1105 Ack=87008 Win=163328 Len=0 TSval=19261 TSecr=533621017,243.974232,192.168.1.207,13.35.90.177,TCP,70
7540,39414  >  443 [ACK] Seq=1105 Ack=88376 Win=166016 Len=0 TSval=19261 TSecr=533621017,243.974233,192.168.1.207,13.35.90.177,TCP,70
7541,39414  >  443 [ACK] Seq=1105 Ack=89744 Win=168832 Len=0 TSval=19262 TSecr=533621017,243.974233,192.168.1.207,13.35.90.177,TCP,70
7542,39414  >  443 [ACK] Seq=1105 Ack=91112 Win=171520 Len=0 TSval=19262 TSecr=533621018,243.974234,192.168.1.207,13.35.90.177,TCP,70
7543,39414  >  443 [ACK] Seq=1105 Ack=92480 Win=174208 Len=0 TSval=19262 TSecr=533621018,243.974235,192.168.1.207,13.35.90.177,TCP,70
7544,39414  >  443 [ACK] Seq=1105 Ack=93848 Win=177024 Len=0 TSval=19262 TSecr=533621018,243.97426,192.168.1.207,13.35.90.177,TCP,70
7545,39414  >  443 [ACK] Seq=1105 Ack=95216 Win=179712 Len=0 TSval=19262 TSecr=533621018,243.974261,192.168.1.207,13.35.90.177,TCP,70
7546,39414  >  443 [ACK] Seq=1105 Ack=96584 Win=182528 Len=0 TSval=19262 TSecr=533621018,243.974262,192.168.1.207,13.35.90.177,TCP,70
7547,39414  >  443 [ACK] Seq=1105 Ack=97952 Win=185216 Len=0 TSval=19262 TSecr=533621018,243.974263,192.168.1.207,13.35.90.177,TCP,70
7548,39414  >  443 [ACK] Seq=1105 Ack=99320 Win=187904 Len=0 TSval=19262 TSecr=533621018,243.974708,192.168.1.207,13.35.90.177,TCP,70
7549,39414  >  443 [ACK] Seq=1105 Ack=100688 Win=190720 Len=0 TSval=19262 TSecr=533621018,243.974709,192.168.1.207,13.35.90.177,TCP,70
7550,39414  >  443 [ACK] Seq=1105 Ack=102056 Win=193408 Len=0 TSval=19262 TSecr=533621018,243.97471,192.168.1.207,13.35.90.177,TCP,70
39976,[TCP Retransmission] 61297  >  7680 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,403.841511,192.168.1.182,10.210.185.176,TCP,70
39977,Application Data,403.877929,15.197.187.26,192.168.1.81,TLSv1.2,625
39978,55906  >  443 [ACK] Seq=85097 Ack=82884 Win=64128 Len=0 TSval=3546559326 TSecr=668312643,403.878447,192.168.1.81,15.197.187.26,TCP,70
39979,Application Data,403.908514,192.168.1.7,18.218.78.141,TLSv1.2,107
39980,Application Data,403.928742,18.218.78.141,192.168.1.7,TLSv1.2,105
39981,55592  >  443 [ACK] Seq=18586 Ack=1297 Win=2668 Len=0 TSval=51352473 TSecr=2338092585,403.928744,192.168.1.7,18.218.78.141,TCP,70
39982,Encrypted Alert,403.935864,13.35.90.192,192.168.1.207,TLSv1.2,97
39983,"443  >  36985 [FIN, ACK] Seq=5285919 Ack=30965 Win=148480 Len=0 TSval=4263567304 TSecr=27182",403.935865,13.35.90.192,192.168.1.207,TCP,66
39984,36985  >  443 [RST] Seq=30965 Win=0 Len=0,403.938052,192.168.1.207,13.35.90.192,TCP,64
39985,36985  >  443 [RST] Seq=30965 Win=0 Len=0,403.938053,192.168.1.207,13.35.90.192,TCP,64
39986,56029  >  443 Len=29,404.059916,192.168.1.9,142.250.65.174,UDP,75
39987,443  >  56029 Len=25,404.065593,142.250.65.174,192.168.1.9,UDP,67
39988,[TCP Keep-Alive] 8080  >  37169 [ACK] Seq=272 Ack=14369 Win=131072 Len=0,404.222836,192.168.1.9,192.168.1.1,TCP,64
39989,[TCP Keep-Alive ACK] 37169  >  8080 [ACK] Seq=14369 Ack=273 Win=15744 Len=0 TSval=363785073 TSecr=827213727,404.222838,192.168.1.1,192.168.1.9,TCP,66
39990,38724  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=59341 TSecr=0 WS=128,404.29342,192.168.1.207,108.138.106.120,TCP,78
39991,"443  >  38724 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1380 SACK_PERM TSval=92015773 TSecr=59341 WS=512",404.298113,108.138.106.120,192.168.1.207,TCP,74
39992,38724  >  443 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=59343 TSecr=92015773,404.300084,192.168.1.207,108.138.106.120,TCP,70
39993,8001  >  8001 Len=200,404.325544,192.168.1.207,224.0.0.7,UDP,246
39994,38143  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=59360 TSecr=0 WS=128,404.371078,192.168.1.207,108.138.106.8,TCP,78
39995,"443  >  38143 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1380 SACK_PERM TSval=2474036073 TSecr=59360 WS=512",404.375655,108.138.106.8,192.168.1.207,TCP,74
39996,38143  >  443 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=59362 TSecr=2474036073,404.377532,192.168.1.207,108.138.106.8,TCP,70
39997,48180  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=59365 TSecr=0 WS=128,404.391531,192.168.1.207,108.138.106.96,TCP,78
39998,"443  >  48180 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1380 SACK_PERM TSval=3728625194 TSecr=59365 WS=512",404.395888,108.138.106.96,192.168.1.207,TCP,74
39999,48180  >  443 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=59367 TSecr=3728625194,404.398068,192.168.1.207,108.138.106.96,TCP,70
40000,Client Hello (SNI=tvpnlogopus.samsungcloud.tv),404.409773,192.168.1.207,108.138.106.120,TLSv1.2,315
38551,38708  >  443 [ACK] Seq=678 Ack=44078 Win=119552 Len=0 TSval=58185 TSecr=1644784224,399.671382,192.168.1.207,108.138.106.120,TCP,70
38552,"443  >  38708 [PSH, ACK] Seq=44563 Ack=678 Win=67072 Len=4094 TSval=1644784228 TSecr=58185 [TCP segment of a reassembled PDU]",399.672513,108.138.106.120,192.168.1.207,TCP,4160
38553,Application Data,399.672747,108.138.106.120,192.168.1.207,TLSv1.2,9642
38554,"443  >  38708 [PSH, ACK] Seq=58233 Ack=678 Win=67072 Len=5472 TSval=1644784228 TSecr=58185 [TCP segment of a reassembled PDU]",399.673117,108.138.106.120,192.168.1.207,TCP,5538
38555,443  >  38708 [ACK] Seq=63705 Ack=678 Win=67072 Len=10 TSval=1644784229 TSecr=58185 [TCP segment of a reassembled PDU],399.673171,108.138.106.120,192.168.1.207,TCP,76
38556,"Application Data, Application Data",399.674412,108.138.106.120,192.168.1.207,TLSv1.2,13230
38557,38708  >  443 [ACK] Seq=678 Ack=45931 Win=125056 Len=0 TSval=58186 TSecr=1644784224,399.675126,192.168.1.207,108.138.106.120,TCP,70
38558,38708  >  443 [ACK] Seq=678 Ack=48657 Win=130432 Len=0 TSval=58186 TSecr=1644784228,399.675559,192.168.1.207,108.138.106.120,TCP,70
38559,38708  >  443 [ACK] Seq=678 Ack=51393 Win=135936 Len=0 TSval=58187 TSecr=1644784228,399.67556,192.168.1.207,108.138.106.120,TCP,70
38560,38708  >  443 [ACK] Seq=678 Ack=54129 Win=141440 Len=0 TSval=58187 TSecr=1644784228,399.675561,192.168.1.207,108.138.106.120,TCP,70
38561,38708  >  443 [ACK] Seq=678 Ack=56865 Win=146944 Len=0 TSval=58187 TSecr=1644784228,399.675562,192.168.1.207,108.138.106.120,TCP,70
38562,38708  >  443 [ACK] Seq=678 Ack=59601 Win=152320 Len=0 TSval=58187 TSecr=1644784228,399.677032,192.168.1.207,108.138.106.120,TCP,70
38563,38708  >  443 [ACK] Seq=678 Ack=62337 Win=153728 Len=0 TSval=58187 TSecr=1644784228,399.677034,192.168.1.207,108.138.106.120,TCP,70
38564,38708  >  443 [ACK] Seq=678 Ack=63715 Win=152448 Len=0 TSval=58187 TSecr=1644784228,399.677035,192.168.1.207,108.138.106.120,TCP,70
38565,38708  >  443 [ACK] Seq=678 Ack=66451 Win=160640 Len=0 TSval=58187 TSecr=1644784230,399.680988,192.168.1.207,108.138.106.120,TCP,70
38566,38708  >  443 [ACK] Seq=678 Ack=69187 Win=161792 Len=0 TSval=58187 TSecr=1644784230,399.680989,192.168.1.207,108.138.106.120,TCP,70
38567,38708  >  443 [ACK] Seq=678 Ack=76879 Win=155136 Len=0 TSval=58187 TSecr=1644784230,399.68099,192.168.1.207,108.138.106.120,TCP,70
38568,"50542  >  443 [FIN, ACK] Seq=709 Ack=9121 Win=51200 Len=0 TSval=58188 TSecr=1106545638",399.680991,192.168.1.207,108.138.106.90,TCP,70
38569,Encrypted Alert,399.680992,192.168.1.207,108.138.106.120,TLSv1.2,101
38570,"443  >  38708 [FIN, ACK] Seq=76879 Ack=709 Win=67072 Len=0 TSval=1644784241 TSecr=58188",399.685246,108.138.106.120,192.168.1.207,TCP,66
38571,443  >  50542 [ACK] Seq=9121 Ack=710 Win=67072 Len=0 TSval=1106545656 TSecr=58188,399.685247,108.138.106.90,192.168.1.207,TCP,66
38572,"38708  >  443 [FIN, ACK] Seq=709 Ack=76880 Win=161792 Len=0 TSval=58192 TSecr=1644784241",399.697413,192.168.1.207,108.138.106.120,TCP,70
38573,443  >  38708 [ACK] Seq=76880 Ack=710 Win=67072 Len=0 TSval=1644784257 TSecr=58192,399.701218,108.138.106.120,192.168.1.207,TCP,66
38574,"Echo (ping) request  id=0x0047, seq=0/0, ttl=64 (reply in 38575)",399.748921,192.168.1.108,192.168.1.1,ICMP,102
38575,"Echo (ping) reply    id=0x0047, seq=0/0, ttl=64 (request in 38574)",399.748923,192.168.1.1,192.168.1.108,ICMP,98
60401,443  >  39414 [ACK] Seq=246815787 Ack=210771 Win=665088 Len=5472 TSval=534236541 TSecr=173137 [TCP segment of a reassembled PDU],859.493076,13.35.90.177,192.168.1.207,TCP,5538
60402,"443  >  39414 [PSH, ACK] Seq=246821259 Ack=210771 Win=665088 Len=1368 TSval=534236541 TSecr=173137 [TCP segment of a reassembled PDU]",859.493145,13.35.90.177,192.168.1.207,TCP,1434
60403,Application Data,859.493997,13.35.90.177,192.168.1.207,TLSv1.2,6906
60404,39414  >  443 [ACK] Seq=210771 Ack=246806211 Win=113664 Len=0 TSval=173139 TSecr=534236537,859.494816,192.168.1.207,13.35.90.177,TCP,70
60405,"443  >  39414 [PSH, ACK] Seq=246829467 Ack=210771 Win=665088 Len=6840 TSval=534236543 TSecr=173138 [TCP segment of a reassembled PDU]",859.49495,13.35.90.177,192.168.1.207,TCP,6906
60406,39414  >  443 [ACK] Seq=210771 Ack=246808947 Win=135424 Len=0 TSval=173140 TSecr=534236540,859.495465,192.168.1.207,13.35.90.177,TCP,70
60407,Application Data,859.495778,13.35.90.177,192.168.1.207,TLSv1.2,5538
60408,"443  >  39414 [PSH, ACK] Seq=246841779 Ack=210771 Win=665088 Len=1368 TSval=534236544 TSecr=173138 [TCP segment of a reassembled PDU]",859.496144,13.35.90.177,192.168.1.207,TCP,1434
60409,"443  >  39414 [PSH, ACK] Seq=246843147 Ack=210771 Win=665088 Len=6840 TSval=534236545 TSecr=173138 [TCP segment of a reassembled PDU]",859.496793,13.35.90.177,192.168.1.207,TCP,6906
60410,"443  >  39414 [PSH, ACK] Seq=246849987 Ack=210771 Win=665088 Len=6840 TSval=534236546 TSecr=173138 [TCP segment of a reassembled PDU]",859.49772,13.35.90.177,192.168.1.207,TCP,6906
60411,39414  >  443 [ACK] Seq=210771 Ack=246836307 Win=108160 Len=0 TSval=173140 TSecr=534236540,859.498261,192.168.1.207,13.35.90.177,TCP,70
60412,Application Data,859.498637,13.35.90.177,192.168.1.207,TLSv1.2,6906
60413,39414  >  443 [ACK] Seq=210771 Ack=246839043 Win=129920 Len=0 TSval=173141 TSecr=534236544,859.499245,192.168.1.207,13.35.90.177,TCP,70
60414,"443  >  39414 [PSH, ACK] Seq=246863667 Ack=210771 Win=665088 Len=6840 TSval=534236548 TSecr=173139 [TCP segment of a reassembled PDU]",859.499584,13.35.90.177,192.168.1.207,TCP,6906
60415,Application Data,859.500332,13.35.90.177,192.168.1.207,TLSv1.2,6906
60416,"443  >  39414 [PSH, ACK] Seq=246877347 Ack=210771 Win=665088 Len=2736 TSval=534236550 TSecr=173140 [TCP segment of a reassembled PDU]",859.501405,13.35.90.177,192.168.1.207,TCP,2802
60417,39414  >  443 [ACK] Seq=210771 Ack=246863667 Win=105472 Len=0 TSval=173141 TSecr=534236544,859.501407,192.168.1.207,13.35.90.177,TCP,70
60418,443  >  39414 [ACK] Seq=246880083 Ack=210771 Win=665088 Len=1368 TSval=534236550 TSecr=173140 [TCP segment of a reassembled PDU],859.501518,13.35.90.177,192.168.1.207,TCP,1434
60419,"443  >  39414 [PSH, ACK] Seq=246881451 Ack=210771 Win=665088 Len=5472 TSval=534236550 TSecr=173140 [TCP segment of a reassembled PDU]",859.501907,13.35.90.177,192.168.1.207,TCP,5538
60420,39414  >  443 [ACK] Seq=210771 Ack=246866403 Win=127232 Len=0 TSval=173141 TSecr=534236548,859.502306,192.168.1.207,13.35.90.177,TCP,70
60421,Application Data,859.502504,13.35.90.177,192.168.1.207,TLSv1.2,6906
60422,"443  >  39414 [PSH, ACK] Seq=246893763 Ack=210771 Win=665088 Len=6840 TSval=534236552 TSecr=173140 [TCP segment of a reassembled PDU]",859.503544,13.35.90.177,192.168.1.207,TCP,6906
60423,39414  >  443 [ACK] Seq=210771 Ack=246878715 Win=115072 Len=0 TSval=173142 TSecr=534236548,859.504251,192.168.1.207,13.35.90.177,TCP,70
60424,443  >  39414 [ACK] Seq=246900603 Ack=210771 Win=665088 Len=2736 TSval=534236553 TSecr=173140 [TCP segment of a reassembled PDU],859.504252,13.35.90.177,192.168.1.207,TCP,2802
60425,Application Data,859.504516,13.35.90.177,192.168.1.207,TLSv1.2,4170
33051,38644  >  443 [ACK] Seq=246 Ack=2737 Win=34688 Len=0 TSval=53355 TSecr=1514045923,380.348208,192.168.1.207,108.138.106.120,TCP,70
33052,"Certificate, Server Key Exchange, Server Hello Done",380.348209,108.138.106.120,192.168.1.207,TLSv1.2,1580
33053,38644  >  443 [ACK] Seq=246 Ack=4105 Win=37504 Len=0 TSval=53355 TSecr=1514045925,380.350627,192.168.1.207,108.138.106.120,TCP,70
33054,38644  >  443 [ACK] Seq=246 Ack=4251 Win=40192 Len=0 TSval=53355 TSecr=1514045925,380.350629,192.168.1.207,108.138.106.120,TCP,70
33055,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message",380.368267,192.168.1.207,108.138.106.90,TLSv1.2,196
33056,443  >  50478 [ACK] Seq=4251 Ack=372 Win=67072 Len=0 TSval=370101958 TSecr=53360,380.37269,108.138.106.90,192.168.1.207,TCP,66
33057,"Change Cipher Spec, Encrypted Handshake Message",380.372691,108.138.106.90,192.168.1.207,TLSv1.2,117
33058,Application Data,380.372692,108.138.106.90,192.168.1.207,TLSv1.2,135
33059,50478  >  443 [ACK] Seq=372 Ack=4302 Win=40192 Len=0 TSval=53361 TSecr=370101958,380.374675,192.168.1.207,108.138.106.90,TCP,70
33060,50478  >  443 [ACK] Seq=372 Ack=4371 Win=40192 Len=0 TSval=53361 TSecr=370101958,380.374677,192.168.1.207,108.138.106.90,TCP,70
33061,Application Data,380.375541,192.168.1.207,108.138.106.90,TLSv1.2,123
33062,Application Data,380.375543,192.168.1.207,108.138.106.90,TLSv1.2,126
33063,Application Data,380.375544,192.168.1.207,108.138.106.90,TLSv1.2,112
33064,Application Data,380.375984,192.168.1.207,108.138.106.90,TLSv1.2,186
33065,Application Data,380.375986,192.168.1.207,108.138.106.90,TLSv1.2,108
33066,443  >  50478 [ACK] Seq=4371 Ack=481 Win=67072 Len=0 TSval=370101965 TSecr=53362,380.379405,108.138.106.90,192.168.1.207,TCP,66
33067,Application Data,380.379407,108.138.106.90,192.168.1.207,TLSv1.2,104
33068,443  >  50478 [ACK] Seq=4409 Ack=639 Win=67072 Len=0 TSval=370101965 TSecr=53362,380.379749,108.138.106.90,192.168.1.207,TCP,66
33069,443  >  50478 [ACK] Seq=4409 Ack=677 Win=67072 Len=13680 TSval=370101965 TSecr=53362 [TCP segment of a reassembled PDU],380.380265,108.138.106.90,192.168.1.207,TCP,13746
33070,"443  >  50478 [PSH, ACK] Seq=18089 Ack=677 Win=67072 Len=1368 TSval=370101965 TSecr=53362 [TCP segment of a reassembled PDU]",380.380282,108.138.106.90,192.168.1.207,TCP,1434
33071,Application Data,380.380828,108.138.106.90,192.168.1.207,TLSv1.2,15114
33072,"[TCP Window Full] , Application Data",380.381731,108.138.106.90,192.168.1.207,TLSv1.2,10124
33073,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message",380.383251,192.168.1.207,108.138.106.120,TLSv1.2,196
33074,50478  >  443 [ACK] Seq=677 Ack=5777 Win=42880 Len=0 TSval=53364 TSecr=370101965,380.385621,192.168.1.207,108.138.106.90,TCP,70
33075,50478  >  443 [ACK] Seq=677 Ack=8513 Win=48384 Len=0 TSval=53364 TSecr=370101965,380.385623,192.168.1.207,108.138.106.90,TCP,70
24851,192.168.1.1 is at 18:e8:29:48:1b:02,338.301443,Ubiquiti_48:1b:02,Ubiquiti_26:2d:de,ARP,60
24852,Who has 192.168.1.1? Tell 192.168.1.57,338.301469,Ubiquiti_26:2d:de,Broadcast,ARP,60
24853,38575  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=42882 TSecr=0 WS=128,338.455721,192.168.1.207,108.138.106.120,TCP,78
24854,"443  >  38575 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1380 SACK_PERM TSval=1399698659 TSecr=42882 WS=512",338.460094,108.138.106.120,192.168.1.207,TCP,74
24855,38575  >  443 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=42883 TSecr=1399698659,338.46216,192.168.1.207,108.138.106.120,TCP,70
24856,8001  >  8001 Len=200,338.54204,192.168.1.207,224.0.0.7,UDP,242
24857,Who has 192.168.1.1? Tell 192.168.1.57,338.542049,Ubiquiti_26:2d:de,Broadcast,ARP,60
24858,Client Hello (SNI=tvpnlogopus.samsungcloud.tv),338.557802,192.168.1.207,108.138.106.120,TLSv1.2,315
24859,443  >  38575 [ACK] Seq=1 Ack=246 Win=67072 Len=0 TSval=1399698762 TSecr=42907,338.563815,108.138.106.120,192.168.1.207,TCP,66
24860,Server Hello,338.564942,108.138.106.120,192.168.1.207,TLSv1.2,1434
24861,"443  >  38575 [PSH, ACK] Seq=1369 Ack=246 Win=67072 Len=1368 TSval=1399698762 TSecr=42907 [TCP segment of a reassembled PDU]",338.565373,108.138.106.120,192.168.1.207,TCP,1434
24862,"Certificate, Server Key Exchange, Server Hello Done",338.565375,108.138.106.120,192.168.1.207,TLSv1.2,1580
24863,38575  >  443 [ACK] Seq=246 Ack=1369 Win=32000 Len=0 TSval=42910 TSecr=1399698762,338.568436,192.168.1.207,108.138.106.120,TCP,70
24864,38575  >  443 [ACK] Seq=246 Ack=2737 Win=34688 Len=0 TSval=42910 TSecr=1399698762,338.568438,192.168.1.207,108.138.106.120,TCP,70
24865,38575  >  443 [ACK] Seq=246 Ack=4105 Win=37504 Len=0 TSval=42910 TSecr=1399698764,338.568439,192.168.1.207,108.138.106.120,TCP,70
24866,38575  >  443 [ACK] Seq=246 Ack=4251 Win=40192 Len=0 TSval=42910 TSecr=1399698764,338.56844,192.168.1.207,108.138.106.120,TCP,70
24867,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message",338.596521,192.168.1.207,108.138.106.120,TLSv1.2,196
24868,443  >  38575 [ACK] Seq=4251 Ack=372 Win=67072 Len=0 TSval=1399698800 TSecr=42917,338.601245,108.138.106.120,192.168.1.207,TCP,66
24869,"Change Cipher Spec, Encrypted Handshake Message",338.601246,108.138.106.120,192.168.1.207,TLSv1.2,117
24870,Application Data,338.601247,108.138.106.120,192.168.1.207,TLSv1.2,135
24871,Application Data,338.604759,192.168.1.207,108.138.106.120,TLSv1.2,123
24872,"Application Data, Application Data",338.60476,192.168.1.207,108.138.106.120,TLSv1.2,168
24873,Application Data,338.604811,192.168.1.207,108.138.106.120,TLSv1.2,186
24874,Application Data,338.604812,192.168.1.207,108.138.106.120,TLSv1.2,108
24875,443  >  38575 [ACK] Seq=4371 Ack=523 Win=67072 Len=0 TSval=1399698807 TSecr=42919,338.608675,108.138.106.120,192.168.1.207,TCP,66
49126,39414  >  443 [ACK] Seq=66535 Ack=80441841 Win=68352 Len=0 TSval=67841 TSecr=533815336,438.295766,192.168.1.207,13.35.90.177,TCP,70
